timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-09T12:03:53,codecarbon,2767fe9b-1f95-4d8b-a55c-a4ec78acec6e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29.312836041033737,5.449903917827568e-05,1.8592209604688164e-06,1.452,0.0,3.0,7.1908674717984585e-06,5.0909516645161945e-05,1.9007331145791492e-05,7.710771526275189e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T12:04:20,codecarbon,c9e5f678-3748-470c-926b-266d1fbb8a74,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.15044766600477,4.329263301315508e-05,1.954481176450358e-06,0.7756000000000001,0.0,3.0,1.7863751908047094e-06,4.636975323371816e-05,1.3096254547466136e-05,6.1252382971989e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T12:04:58,codecarbon,bfe7e864-7005-4e1a-b1cd-d4c3a067e230,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.92798754200339,7.003565968326381e-05,2.005144430352334e-06,2.6474,0.0009,3.0,1.4213288117418232e-05,5.1186100284994245e-05,3.369024302082835e-05,9.908963142324084e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T12:05:35,codecarbon,b717a594-7dc7-4734-b88c-72a820e9a592,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,32.24896770803025,5.557241584693658e-05,1.7232308441643112e-06,1.2798,0.001,3.0,7.114722790093541e-06,5.010427011222803e-05,2.1407384409976656e-05,7.862637731229823e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T12:06:17,codecarbon,82935b5b-bf32-4f53-bb7b-1cb3e95ed320,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,39.36844341602409,8.270930967759651e-05,2.100903731538734e-06,0.2875,0.0038,3.0,5.861335548371658e-06,8.671963934488833e-05,2.4439912013331196e-05,0.0001170208869065,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:10:57,codecarbon,a6190d8e-f428-4383-a0da-cc45cf21c253,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.890888958005235,5.239496363631707e-05,1.8785691526436157e-06,1.7366000000000004,0.0,3.0,9.272152946002965e-06,4.689818604786811e-05,1.796043465253509e-05,7.413077364640617e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:12:02,codecarbon,e2cac3cb-8da4-4bba-9dbe-6c14342fa1a3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,62.99046095798258,0.0001327274354672,2.1071037336236848e-06,0.5055000000000001,0.0,3.0,1.7105400143427114e-05,0.0001285454498683,4.213795243083344e-05,0.0001877888024426,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:13:37,codecarbon,fd77f443-3b33-4a6d-b162-0db67b5c7624,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,89.99466583301546,0.0002026427720955,2.25171981272271e-06,0.3202999999999999,0.0,3.0,1.614908450437834e-05,0.000211867544729,5.869156611079234e-05,0.0002867081953442,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:14:17,codecarbon,407b773d-acf0-4360-a266-a848cc3cc715,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.3808894159738,8.453879157442542e-05,2.2615510999130975e-06,0.7373,0.0,3.0,6.8873631850343236e-06,9.001868340532967e-05,2.2703274374992665e-05,0.0001196093209653,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:14:51,codecarbon,e81ba917-f3f5-478b-a5a5-ac9685342514,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30.274455000006128,5.1242649022811936e-05,1.692603517480383e-06,0.6204000000000001,0.0,3.0,3.5310627434360183e-06,4.941596153806797e-05,1.955340232666155e-05,7.250042660816554e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:15:21,codecarbon,5b42637f-9a7f-4ea2-9e66-68dd5c9191ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.57800295803463,2.8671931851303576e-07,1.120960533875342e-08,0.3304,0.0009,3.0,7.788499703311459e-06,4.928881194077926e-05,1.5742974201663553e-05,7.282028584575428e-05,Canada,CAN,quebec,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,-71.2,46.8,16.0,machine,N,1.0
